date,indexador,spread_mediano_bps,spread_medio_bps,taxa_media,count
2026-04-29,DI+,125.4,256.398127340824,2.5639891385767792,267
2026-04-29,IPCA,29.200000000000003,125.8994094488189,9.081372244094487,508
2026-04-29,Pré,138.14999999999998,177.15065789473684,15.984909210526316,152
2026-04-30,DI%,-200.04999999999998,-2082.525,79.1747,4
2026-04-30,DI+,126.5,229.10352941176473,2.2910584313725493,255
2026-04-30,IPCA,36.25,118.35171102661597,8.98874391634981,526
2026-04-30,Pré,144.0,188.7113475177305,15.9289304964539,141
2026-05-04,DI%,123.8,91.5,100.9149,3
2026-05-04,DI+,146.1,267.4733333333333,2.6747848484848484,165
2026-05-04,IPCA,31.25,121.41157024793388,9.042183677685951,484
2026-05-04,Pré,130.2,169.1957746478873,15.907105633802818,142
2026-05-05,DI%,-530.5,-2962.2999999999997,70.37706666666666,3
2026-05-05,DI+,133.7,267.73641304347825,2.6773635869565218,184
2026-05-05,IPCA,35.0,128.52805611222445,9.103927254509019,499
2026-05-05,Pré,153.5,180.03241379310344,15.9224,145
2026-05-06,DI%,295.6,-784.0500000000002,92.15948333333334,6
2026-05-06,DI+,126.9,217.69304029304027,2.176943956043956,273
2026-05-06,IPCA,38.4,132.8803180914513,9.150562624254473,503
2026-05-06,Pré,143.1,190.95785714285714,15.821344999999999,140
2026-05-07,DI%,-250.0,-257.46666666666664,97.4255,3
2026-05-07,DI+,127.0,192.21849999999998,1.9221975,200
2026-05-07,IPCA,34.75,117.22568027210883,8.964416156462585,588
2026-05-07,Pré,135.3,177.9043165467626,15.748226618705035,139
2026-05-08,DI%,-250.0,-1637.42,83.62584000000001,5
2026-05-08,DI+,129.1,199.4088888888889,1.9940746666666667,225
2026-05-08,IPCA,43.1,122.23952095808383,9.027483233532934,501
2026-05-08,Pré,148.14999999999998,180.30211267605634,15.717803521126761,142
2026-05-11,DI%,-59.9,-1547.66,84.5235,5
2026-05-11,DI+,110.0,241.02369668246445,2.4102710900473934,211
2026-05-11,IPCA,29.9,112.03408662900188,8.927829378531072,531
2026-05-11,Pré,146.10000000000002,180.18014705882354,15.879372794117648,136
2026-05-12,DI%,-247.1,-1370.7800000000002,86.29208,5
2026-05-12,DI+,105.8,165.6072,1.656056,375
2026-05-12,IPCA,46.8,115.90882882882883,8.955602702702702,555
2026-05-12,Pré,140.4,193.3828358208955,16.08845895522388,134
2026-05-13,DI%,611.85,-288.1000000000001,97.1190125,8
2026-05-13,DI+,113.85,176.18713235294118,1.761860294117647,272
2026-05-13,IPCA,49.9,137.3972277227723,9.191629702970298,505
2026-05-13,Pré,130.05,167.2691780821918,16.077319178082192,146
2026-05-14,DI%,-132.35000000000002,-1812.4250000000002,81.8758,4
2026-05-14,DI+,126.9,199.25705128205126,1.9925653846153846,156
2026-05-14,IPCA,54.8,134.36062378167642,9.155114230019493,513
2026-05-14,Pré,129.5,157.22116788321168,15.894396350364962,137
2026-05-15,DI%,269.15,-1020.9000000000001,89.79113333333333,6
2026-05-15,DI+,140.0,355.08272727272725,3.55084,110
2026-05-15,IPCA,43.2,122.07940594059406,9.024088514851485,505
2026-05-15,Pré,118.4,145.34520547945206,15.943033561643833,146
2026-05-18,DI%,282.9,-1136.54,88.63474,5
2026-05-18,DI+,113.69999999999999,203.50597014925373,2.0350805970149253,268
2026-05-18,IPCA,49.0,135.1050185873606,9.171014869888477,538
2026-05-18,Pré,128.25,164.8814285714286,16.079190714285712,140
2026-05-19,DI%,-480.4,-1122.9999999999998,88.77022,5
2026-05-19,DI+,110.0,181.1287037037037,1.8112864197530865,324
2026-05-19,IPCA,67.85,135.60848708487086,9.160593173431735,542
2026-05-19,Pré,137.65,165.65211267605633,16.177097887323942,142
2026-05-20,DI%,364.7,766.3799999999999,107.66364000000002,5
2026-05-20,DI+,100.4,166.68475836431224,1.6668747211895911,269
2026-05-20,IPCA,57.75,130.02689393939394,9.106420265151515,528
2026-05-20,Pré,142.5,174.07777777777778,16.057700740740742,135
2026-05-21,DI%,-434.75,-1964.625,80.35397499999999,4
2026-05-21,DI+,108.5,184.82974683544302,1.8483025316455695,158
2026-05-21,IPCA,48.8,130.20606653620354,9.120413698630136,511
2026-05-21,Pré,168.9,179.41232876712328,16.05842397260274,146
2026-05-22,DI%,155.0,300.22272727272724,103.00228181818183,44
2026-05-22,DI+,126.05,187.22576923076923,1.8722407692307692,260
2026-05-22,IPCA,62.2,128.23490725126476,9.085444688026982,593
2026-05-22,Pré,152.5,167.4486111111111,15.908832638888889,144
2026-05-25,DI%,162.6,282.23181818181814,102.82235227272727,44
2026-05-25,DI+,111.25,162.52994505494505,1.6252912087912088,364
2026-05-25,IPCA,66.1,132.8954314720812,9.139749407783418,591
2026-05-25,Pré,159.25,184.22708333333333,15.930643749999998,144
2026-05-26,DI%,155.25,302.4613636363636,103.0246090909091,44
2026-05-26,DI+,107.15,181.68203592814373,1.81682125748503,334
2026-05-26,IPCA,68.25,138.07335640138407,9.198833217993078,578
2026-05-26,Pré,172.0,179.6404255319149,15.991613475177306,141
2026-05-27,DI%,188.5,225.3,102.25298199999999,50
2026-05-27,DI+,105.4,159.48840579710145,1.5948710144927536,690
2026-05-27,IPCA,33.6,111.35920903954802,9.036306440677967,885
2026-05-27,Pré,133.9,151.59251700680272,15.684451020408165,147
2026-05-28,DI%,226.15,400.052,104.000608,50
2026-05-28,DI+,104.15,151.40571428571428,1.5140571428571428,700
2026-05-28,IPCA,29.15,100.89814385150812,8.922660788863109,862
2026-05-28,Pré,140.75,173.14214285714286,15.912297142857142,140
2026-05-29,DI%,215.3,218.743137254902,102.18741176470589,51
2026-05-29,DI+,104.35,150.6675516224189,1.5066610619469027,678
2026-05-29,IPCA,26.9,99.6934756820878,8.952251126927639,843
2026-05-29,Pré,144.45,166.80743243243242,15.862144594594595,148
2026-06-01,DI%,237.4,227.11041666666665,102.27107291666665,48
2026-06-01,DI+,108.7,161.59051204819278,1.6158887048192772,664
2026-06-01,IPCA,27.700000000000003,101.60263157894737,9.029765102974828,874
2026-06-01,Pré,127.8,152.20709219858156,15.802509219858157,141
2026-06-02,DI%,235.1,393.3387755102041,103.93341020408164,49
2026-06-02,DI+,108.4,154.25373352855053,1.5425300146412884,683
2026-06-02,IPCA,27.8,98.17663981588032,9.05036754890679,869
2026-06-02,Pré,141.9,175.02587412587414,16.14608181818182,143
2026-06-03,DI%,238.4,251.5096153846154,102.51504038461539,52
2026-06-03,DI+,104.5,149.89404761904763,1.498969494047619,672
2026-06-03,IPCA,23.7,95.40045819014892,9.1968098510882,873
2026-06-03,Pré,108.05000000000001,142.40208333333334,16.119405555555556,144
2026-06-05,DI%,219.7,234.39600000000002,102.344034,50
2026-06-05,DI+,105.05000000000001,148.85318840579708,1.488554927536232,690
2026-06-05,IPCA,21.0,86.26763341067286,9.27617981438515,862
2026-06-05,Pré,113.75,122.82945205479452,16.16110684931507,146
2026-06-08,DI%,260.8,208.27027027027026,102.08272432432432,111
2026-06-08,DI+,113.7,445.2808184143222,4.452806010230179,782
2026-06-08,IPCA,27.6,100.27680525164114,9.508707658643326,914
2026-06-08,Pré,110.8,134.66776315789474,16.45395657894737,152
2026-06-09,DI%,214.25,262.34298245614036,102.62341929824561,114
2026-06-09,DI+,117.45,460.87835820895526,4.60878631840796,804
2026-06-09,IPCA,38.1,106.92835051546392,9.593019278350516,970
2026-06-09,Pré,125.5,132.87784810126584,16.475217088607597,158
2026-06-10,DI%,318.25,241.52314814814815,102.41523981481481,108
2026-06-10,DI+,113.9,460.9043586550436,4.609044458281445,803
2026-06-10,IPCA,38.6,119.31484623541887,9.695930965005301,943
2026-06-10,Pré,118.45,143.90066666666667,16.61195533333333,150
2026-06-11,DI%,153.55,17.373076923076898,98.28137307692307,52
2026-06-11,DI+,113.5,205.58313725490197,2.0558254901960784,765
2026-06-11,IPCA,48.55,130.4201075268817,9.566604408602151,930
2026-06-11,Pré,155.75,172.57123287671234,16.554895205479454,146
2026-06-12,DI%,180.1,221.05576923076922,102.21065192307694,52
2026-06-12,DI+,110.80000000000001,168.22970822281167,1.6822929708222814,754
2026-06-12,IPCA,35.7,113.04582881906826,9.344860563380282,923
2026-06-12,Pré,141.45,163.01133333333334,16.331042666666665,150
2026-06-15,DI%,129.8,100.56346153846152,97.92146923076923,52
2026-06-15,DI+,108.9,170.5400269541779,1.7053942048517519,742
2026-06-15,IPCA,25.1,102.95458422174839,9.260235181236673,938
2026-06-15,Pré,115.15,130.22671232876712,15.857600684931507,146
2026-06-16,DI%,133.4,112.44117647058823,98.05728235294119,51
2026-06-16,DI+,107.7,165.5716955941255,1.6557312416555408,749
2026-06-16,IPCA,21.9,101.87133550488599,9.356155808903367,921
2026-06-16,Pré,135.2,140.35759493670886,16.029337341772152,158
2026-06-17,DI%,135.6,402.51132075471696,98.04769245283018,53
2026-06-17,DI+,108.4,211.82123655913978,2.118220430107527,744
2026-06-17,IPCA,22.65,99.5118085106383,9.453471170212765,940
2026-06-17,Pré,114.3,135.9806451612903,16.16178,155
2026-06-18,DI%,98.95,-66.91153846153847,97.85274807692306,52
2026-06-18,DI+,112.3,179.48575233022635,1.794871105193076,751
2026-06-18,IPCA,24.0,102.497308934338,9.542801937567278,929
2026-06-18,Pré,108.7,129.44183006535945,16.343413071895423,153
2026-06-19,DI%,153.4,356.1979591836735,103.56199183673469,49
2026-06-19,DI+,105.6,210.31923601637106,2.103212551159618,733
2026-06-19,IPCA,15.2,94.82752192982456,9.593086184210526,912
2026-06-19,Pré,99.1,123.68590604026846,16.384790604026843,149
2026-06-22,DI%,151.2,574.166037735849,99.7642641509434,53
2026-06-22,DI+,110.05,169.13008021390374,1.691296256684492,748
2026-06-22,IPCA,26.0,106.3719052744887,9.6441146393972,929
2026-06-22,Pré,114.8,148.49115646258505,16.496245578231292,147
2026-06-23,DI%,190.4,372.4830188679245,103.72485094339622,53
2026-06-23,DI+,109.1,179.9731642189586,1.7997403204272362,749
2026-06-23,IPCA,31.0,104.85411392405064,9.585481329113923,948
2026-06-23,Pré,123.05,150.9953947368421,16.417713815789472,152
2026-06-24,DI%,221.55,404.4980769230769,104.0449326923077,52
2026-06-24,DI+,103.05,194.7403903903904,1.947411261261261,666
2026-06-24,IPCA,14.25,85.0237037037037,9.353983580246913,810
2026-06-24,Pré,160.25,172.2,16.4129375,72
2026-06-25,DI%,263.8,424.68367346938777,104.2467612244898,49
2026-06-25,DI+,104.9,160.65520361990949,1.6065577677224736,663
2026-06-25,IPCA,13.2,84.61470230862697,9.31244155528554,823
2026-06-25,Pré,142.75,165.28108108108108,16.339583783783784,74
2026-06-26,DI%,203.7,413.3229166666667,104.13330833333333,48
2026-06-26,DI+,103.2,164.223695976155,1.6422436661698958,671
2026-06-26,IPCA,11.5,81.97374100719425,9.26120407673861,834
2026-06-26,Pré,152.1,170.5173333333333,16.324442666666666,75
2026-06-29,DI%,125.1,336.5830188679246,103.36586981132075,53
2026-06-29,DI+,102.8,147.4006015037594,1.4740115789473685,665
2026-06-29,IPCA,12.6,82.68931572629052,9.262420408163266,833
2026-06-29,Pré,163.2,176.4,16.3426,73
2026-06-30,DI%,87.65,383.04423076923075,103.83044230769231,52
2026-06-30,DI+,102.4,148.02974588938713,1.4802860986547086,669
2026-06-30,IPCA,12.5,87.9568345323741,9.295089448441246,834
2026-06-30,Pré,167.85,161.79473684210527,16.05174605263158,76
2026-07-01,DI%,214.5,381.1326923076923,103.81133269230769,52
2026-07-01,DI+,105.9,150.10164179104478,1.5010083582089553,670
2026-07-01,IPCA,7.3,79.38640296662547,9.29973065512979,809
2026-07-01,Pré,151.9,161.9112676056338,16.238301408450702,71
2026-07-02,DI%,74.3,347.90384615384613,103.47901153846153,52
2026-07-02,DI+,104.1,166.34212893553223,1.6633982008995503,667
2026-07-02,IPCA,7.85,79.20172413793104,9.349811945812808,812
2026-07-02,Pré,136.9,138.99324324324326,16.13013783783784,74
2026-07-03,DI%,80.8,366.07254901960783,103.6606588235294,51
2026-07-03,DI+,103.2,146.83466666666666,1.4683536296296296,675
2026-07-03,IPCA,15.2,81.19868263473053,9.26593856287425,835
2026-07-03,Pré,145.9,146.27733333333333,16.094681333333334,75
2026-07-06,DI%,206.8,414.1387755102041,104.14134693877551,49
2026-07-06,DI+,103.9,185.0418045112782,1.8504145864661652,665
2026-07-06,IPCA,10.9,81.81065675340768,9.22482156133829,807
2026-07-06,Pré,146.3,155.4698630136986,16.124957534246576,73
2026-07-07,DI%,17.9,340.9078431372549,103.40906078431374,51
2026-07-07,DI+,103.8,159.77076461769116,1.597708695652174,667
2026-07-07,IPCA,12.7,84.8596449704142,9.23416201183432,845
2026-07-07,Pré,126.0,142.5842105263158,16.063925,76
2026-07-08,DI%,41.4,347.474,103.47479600000001,50
2026-07-08,DI+,104.2,188.6251862891207,1.8862736214605067,671
2026-07-08,IPCA,10.0,85.22816728167281,9.245681303813038,813
2026-07-08,Pré,133.25,151.3684210526316,16.231009210526317,76
2026-07-09,DI%,205.8,425.4428571428572,104.25438163265305,49
2026-07-09,DI+,103.9,147.22749244712992,1.4722794561933534,662
2026-07-09,IPCA,12.05,83.68653366583541,9.169146009975062,802
2026-07-09,Pré,135.1,142.62916666666666,16.038759722222224,72
2026-07-10,DI%,99.8,329.69803921568626,103.29692941176471,51
2026-07-10,DI+,103.15,148.31489361702128,1.4831542553191488,658
2026-07-10,IPCA,15.65,81.13831325301206,9.05577108433735,830
2026-07-10,Pré,155.8,174.30547945205478,16.194049315068494,73
2026-07-13,DI%,150.0,333.8018867924528,103.33797358490565,53
2026-07-13,DI+,103.45,148.04081325301206,1.4804197289156626,664
2026-07-13,IPCA,9.7,82.82557022809124,9.131439615846338,833
2026-07-13,Pré,140.35,142.90135135135137,16.003406756756757,74
2026-07-14,DI%,44.1,288.32363636363635,102.88330363636364,55
2026-07-14,DI+,103.3,175.93958333333333,1.7593959821428573,672
2026-07-14,IPCA,15.9,87.52979737783075,9.100743742550655,839
2026-07-14,Pré,163.8,164.616,16.114418666666666,75
2026-07-15,DI%,109.64999999999999,293.3327586206896,102.9332724137931,58
2026-07-15,DI+,103.7,146.04666666666668,1.4604665151515153,660
2026-07-15,IPCA,11.0,81.48560885608856,8.994045510455104,813
2026-07-15,Pré,150.05,152.22763157894735,15.975084210526314,76
2026-07-16,DI%,158.8,242.29557522123895,102.42294513274335,113
2026-07-16,DI+,109.9,454.64211212516295,4.546423859191656,767
2026-07-16,IPCA,23.6,105.91916488222698,9.259445610278373,934
2026-07-16,Pré,106.9,132.06369426751593,15.811170063694268,157
2026-07-17,DI%,261.05,199.6673076923077,101.99668557692308,104
2026-07-17,DI+,110.85,425.7171391752577,4.257186340206186,776
2026-07-17,IPCA,15.850000000000001,101.52910284463896,9.292549343544858,914
2026-07-17,Pré,104.1,113.44052287581701,15.803483006535947,153
2026-07-20,DI%,244.0,201.5926605504587,102.01593394495413,109
2026-07-20,DI+,112.35,490.7125322997416,4.90714315245478,774
2026-07-20,IPCA,19.55,117.0728476821192,9.493269757174394,906
2026-07-20,Pré,106.8,141.4795918367347,16.172874829931974,147
2026-07-21,DI%,196.6,167.29545454545453,101.67292181818182,110
2026-07-21,DI+,108.5,444.9086900129701,4.449078858625162,771
2026-07-21,IPCA,17.8,110.5478021978022,9.454308461538462,910
2026-07-21,Pré,107.65,148.33040540540543,16.274787162162163,148
2026-07-22,DI%,295.4,312.57222222222225,103.12576296296295,108
2026-07-22,DI+,111.0,428.40559167750325,4.284047594278284,769
2026-07-22,IPCA,20.5,103.5596048298573,9.44939165751921,911
2026-07-22,Pré,93.85,119.6277027027027,16.03065878378378,148
2026-07-23,DI%,268.9,374.47346938775513,103.74472857142858,98
2026-07-23,DI+,110.1,369.0438157894737,3.690443157894737,760
2026-07-23,IPCA,26.65,111.2047619047619,9.513780303030304,924
2026-07-23,Pré,115.0,148.4841379310345,16.50606,145
2026-07-24,DI%,240.8,408.33203883495145,104.08332912621358,103
2026-07-24,DI+,107.7,394.9013037809648,3.9490186440677966,767
2026-07-24,IPCA,22.6,115.62868391451067,9.490876602924635,889
2026-07-24,Pré,124.1,164.8423611111111,16.483739583333332,144
2026-07-27,DI%,343.15,379.01862745098043,103.79017843137255,102
2026-07-27,DI+,111.69999999999999,424.21819371727753,4.242162696335078,764
2026-07-27,IPCA,20.7,111.96456256921373,9.414550609080843,903
2026-07-27,Pré,120.2,163.78601398601398,16.398264335664333,143
2026-07-28,DI%,291.9,370.9428571428571,103.70939999999999,105
2026-07-28,DI+,115.2,435.28227848101267,4.352808607594937,790
2026-07-28,IPCA,35.3,119.55059588299025,9.499540736728061,923
2026-07-28,Pré,115.94999999999999,147.226582278481,16.11732594936709,158
2026-07-29,DI%,210.85,324.69711538461536,101.42782884615384,104
2026-07-29,DI+,110.0,382.7889753566796,3.827885343709468,771
2026-07-29,IPCA,21.700000000000003,113.11366594360086,9.52540737527115,922
2026-07-29,Pré,112.85,134.28589743589743,15.950963461538462,156
2026-07-30,DI%,282.25,352.64285714285717,103.52642410714286,112
2026-07-30,DI+,111.0,427.61556122448974,4.276157908163265,784
2026-07-30,IPCA,32.8,115.20452586206896,9.593185344827587,928
2026-07-30,Pré,130.3,156.88322580645163,16.14577935483871,155
2026-07-31,DI%,378.0,480.2821782178218,104.80281188118812,101
2026-07-31,DI+,110.5,439.2172595520422,4.392171541501976,759
2026-07-31,IPCA,26.5,120.23798882681564,9.490567597765365,895
2026-07-31,Pré,130.3,151.55466666666666,16.065482,150
2026-08-03,DI%,334.7,432.1805825242718,104.3217291262136,103
2026-08-03,DI+,110.9,464.4565329883571,4.644578007761966,773
2026-08-03,IPCA,34.75,134.3933695652174,9.570077065217392,920
2026-08-03,Pré,124.6,155.3797385620915,15.953759477124184,153
2026-08-04,DI%,267.7,404.3644859813084,104.04363177570094,107
2026-08-04,DI+,111.94999999999999,443.6682170542636,4.436691602067183,774
2026-08-04,IPCA,27.6,130.78424437299034,9.57657620578778,933
2026-08-04,Pré,110.35,152.6326923076923,15.979281410256409,156
2026-08-05,DI%,248.6,195.47256637168144,101.95474513274337,113
2026-08-05,DI+,111.0,504.50540880503144,5.045057358490566,795
2026-08-05,IPCA,25.549999999999997,129.57253829321664,9.538642778993434,914
2026-08-05,Pré,112.7,137.32531645569622,15.751278481012656,158
2026-08-06,DI%,331.7,475.71730769230766,104.75716923076924,52
2026-08-06,DI+,102.2,143.46466973886328,1.4346500768049155,651
2026-08-06,IPCA,12.4,86.44742268041237,9.100598969072164,776
2026-08-06,Pré,204.5,198.90158730158728,16.5649873015873,63
2026-08-07,DI%,301.75,470.1716981132075,104.70173490566039,106
2026-08-07,DI+,110.0,503.6834862385321,5.036841677588467,763
2026-08-07,IPCA,34.3,132.41314655172414,9.483708081896552,928
2026-08-07,Pré,107.5,150.544966442953,15.954498657718121,149
2026-08-10,DI%,265.0,350.03913043478263,103.50034695652174,115
2026-08-10,DI+,110.45,484.1970663265306,4.841957270408163,784
2026-08-10,IPCA,26.9,125.26115973741794,9.422247045951861,914
2026-08-10,Pré,105.6,146.4592356687898,15.988905095541401,157
2026-08-11,DI%,236.05,347.18490566037735,103.47184716981131,106
2026-08-11,DI+,158.7,883.8768768768768,8.838778378378379,333
2026-08-11,IPCA,40.3,129.0890670553936,9.535510787172012,686
2026-08-11,Pré,115.5,146.962893081761,16.07031383647799,159
2026-08-12,DI%,263.6,430.5754545454546,104.30574454545454,110
2026-08-12,DI+,106.0,477.9678756476684,4.779684844559585,772
2026-08-12,IPCA,22.5,123.61078976640712,9.382303003337041,899
2026-08-12,Pré,114.4,136.49235668789808,15.97632356687898,157
2026-08-13,DI%,197.7,266.72660550458716,101.90828532110092,109
